Row.ID,Date,Plot,Species,Species_Code,Unique.Plant.ID,Life_Form,Per_Cover,Density,Per_Bud,Per_FL,Per_Fru,Per_Bare,Pre_Litter,NOTES
1667,8/20/21,CURLY.8A,,CAER,CURLY.8A,SHRUB,6,1,,0,0,50,10,
1499,8/19/21,CURLY.909,,SIDA,CURLY.909,FORB,10,6,,0,0,40,30,
1500,8/19/21,CURLY.909,,BOAR,CURLY.909,GRASS,5,6,,100,100,40,30,
1501,8/19/21,CURLY.909,,CURLY,CURLY.909,GRASS,3,1,,100,100,40,30,
1502,8/19/21,CURLY.909,,KAGR,CURLY.909,FORB,8,1,,0,0,40,30,
1503,8/19/21,CURLY.909,,MATA,CURLY.909,FORB,3,1,,100,0,40,30,
1504,8/19/21,CURLY.909,,ERAB,CURLY.909,FORB,15,5,,100,0,40,30,
1505,8/19/21,CURLY.909,,UNK,CURLY.909,UNK,8,1,,100,100,40,30,
1506,8/19/21,CURLY.909,,MOVE,CURLY.909,FORB,10,20,,100,100,40,30,
1507,8/19/21,CURLY.909,,CAER,CURLY.909,SHRUB,5,1,,0,0,40,30,
1508,8/19/21,CURLY.909,,AMCO,CURLY.909,FORB,3,2,,0,0,40,30,
1509,8/19/21,CURLY.909,,SAIB,CURLY.909,FORB,3,2,,50,0,40,30,
1510,8/19/21,CURLY.909,,ERLE,CURLY.909,GRASS,10,5,,100,100,40,30,
1511,8/19/21,CURLY.909,,ARPU,CURLY.909,GRASS,3,1,,100,0,40,30,
1677,8/24/21,CURLY.909a,,CURLY,CURLY.909a,GRASS,2,1,,100,100,40,40,
1678,8/24/21,CURLY.909a,,KAGR,CURLY.909a,FORB,5,1,,100,100,40,40,
1679,8/24/21,CURLY.909a,,ALIN,CURLY.909a,FORB,8,4,,100,100,40,40,
1680,8/24/21,CURLY.909a,,MOVE,CURLY.909a,FORB,8,13,,100,100,40,40,
1681,8/24/21,CURLY.909a,,CAER,CURLY.909a,SHRUB,10,1,,0,0,40,40,
1682,8/24/21,CURLY.909a,,ERAB,CURLY.909a,FORB,5,3,,100,100,40,40,
1683,8/24/21,CURLY.909a,,ERLE,CURLY.909a,GRASS,8,6,,100,100,40,40,
1684,8/24/21,CURLY.909a,,AMCO,CURLY.909a,FORB,1,1,,0,0,40,40,
1685,8/24/21,CURLY.909a,,BOAR,CURLY.909a,GRASS,2,2,,100,100,40,40,
1686,8/24/21,CURLY.909a,,ARAD,CURLY.909a,GRASS,3,6,,100,100,40,40,
1687,8/24/21,CURLY.909a,,MATA,CURLY.909a,FORB,2,2,,0,0,40,40,
1438,8/19/21,CURLY.993,,CURLY,CURLY.993,GRASS,2,2,,100,0,50,10,
1439,8/19/21,CURLY.993,,XAGR,CURLY.993,FORB,1,1,,100,0,50,10,
1440,8/19/21,CURLY.993,,FAME,CURLY.993,FORB,8,6,,100,100,50,10,
1441,8/19/21,CURLY.993,,SIDA,CURLY.993,FORB,6,11,,0,50,50,10,
1442,8/19/21,CURLY.993,,ERAB,CURLY.993,FORB,4,2,,100,0,50,10,
1443,8/19/21,CURLY.993,,POOL,CURLY.993,FORB,3,1,,0,0,50,10,
1444,8/19/21,CURLY.993,,MATA,CURLY.993,FORB,3,2,,50,0,50,10,
1445,8/19/21,CURLY.993,,CAER,CURLY.993,SHRUB,8,2,,0,0,50,10,
1446,8/19/21,CURLY.993,,ARPU,CURLY.993,GRASS,3,3,,100,0,50,10,
1447,8/19/21,CURLY.993,,BUFFEL LIKE,CURLY.993,GRASS,10,6,,100,0,50,10,
1448,8/19/21,CURLY.993,,URAR?,CURLY.993,GRASS,8,5,,100,100,50,10,
1449,8/19/21,CURLY.993,,BOER,CURLY.993,GRASS,2,1,,100,100,50,10,
1450,8/19/21,CURLY.993,,BOAR,CURLY.993,GRASS,3,4,,100,100,50,10,
1023,9/2/21,DICA.13,,DICA,DICA.13,GRASS,3,2,,50,50,3,95,
1024,9/2/21,DICA.13,,IPOMEA INDIGO,DICA.13,FORB,40,5,,100,100,3,95,
1025,9/2/21,DICA.13,,ERLE,DICA.13,GRASS,1,2,,100,100,3,95,
1026,9/2/21,DICA.13,,GUSA,DICA.13,SHRUB,15,1,,0,0,3,95,
1027,9/2/21,DICA.13,,KAGR,DICA.13,FORB,15,3,,100,100,3,95,
1028,9/2/21,DICA.13,,MOVE,DICA.13,FORB,5,10,,0,100,3,95,
1029,9/2/21,DICA.13,,AMPA,DICA.13,FORB,5,10,,100,100,3,95,
1030,9/2/21,DICA.13,,STINKGRASS,DICA.13,GRASS,2,1,,100,100,3,95,
1031,9/2/21,DICA.13,,AMCO,DICA.13,FORB,3,3,,100,100,3,95,
1032,9/2/21,DICA.13,,CHFR,DICA.13,FORB,1,1,,100,100,3,95,
1033,9/2/21,DICA.13,,SETARIA,DICA.13,GRASS,0.5,1,,100,100,3,95,
1034,9/2/21,DICA.13,,IPOMEA PINK,DICA.13,FORB,2,1,,100,100,3,95,
1035,9/2/21,DICA.13,,POOL,DICA.13,FORB,2,1,,0,0,3,95,
1036,9/2/21,DICA.13,,CHHY,DICA.13,FORB,1,1,,100,100,3,95,
1037,9/2/21,DICA.13,,TILA,DICA.13,FORB,1,1,,100,100,3,95,
1103,9/2/21,DICA.13B,,DICA,DICA.13B,GRASS,2,1,,100,100,25,20,
1104,9/2/21,DICA.13B,,PAVI,DICA.13B,GRASS,13,5,,100,100,25,20,
1105,9/2/21,DICA.13B,,CHHY,DICA.13B,FORB,8,2,,100,100,25,20,
1106,9/2/21,DICA.13B,,BOAR,DICA.13B,GRASS,6,3,,0,100,25,20,
1107,9/2/21,DICA.13B,,URAR,DICA.13B,GRASS,3,2,,0,100,25,20,
1108,9/2/21,DICA.13B,,CAER,DICA.13B,SHRUB,1,1,,100,0,25,20,
1109,9/2/21,DICA.13B,,EVAZ,DICA.13B,FORB,1,3,,66.6,66.6,25,20,
1110,9/2/21,DICA.13B,,FAKE SIDA,DICA.13B,FORB,1,1,,0,0,25,20,
1111,9/2/21,DICA.13B,,POUM,DICA.13B,FORB,1,2,,0,100,25,20,
1112,9/2/21,DICA.13B,,MOVE,DICA.13B,FORB,0.5,3,,0,100,25,20,
1113,9/2/21,DICA.13B,,ERLE,DICA.13B,GRASS,1,2,,100,100,25,20,
1114,9/2/21,DICA.13B,,SIDA,DICA.13B,FORB,3,2,,50,50,25,20,
1115,9/2/21,DICA.14B,,DICA,DICA.14B,GRASS,5,1,,100,100,20,50,
1116,9/2/21,DICA.14B,,ERLE,DICA.14B,GRASS,5,5,,100,100,20,50,
1117,9/2/21,DICA.14B,,IPOMEA INDIGO,DICA.14B,FORB,40,4,,100,50?,20,50,
1118,9/2/21,DICA.14B,,CAER,DICA.14B,SHRUB,40,2,,50,0,20,50,
1119,9/2/21,DICA.14B,,SIDA,DICA.14B,FORB,8,8,,50,30,20,50,
1120,9/2/21,DICA.14B,,POUM,DICA.14B,FORB,2,4,,0,100,20,50,
1121,9/2/21,DICA.14B,,IPOMEA PINK,DICA.14B,FORB,1,1,,100,0,20,50,
1122,9/2/21,DICA.14B,,URAR,DICA.14B,GRASS,5,5,,100,100,20,50,
1123,9/2/21,DICA.14B,,TILA,DICA.14B,FORB,3,2,,100,100,20,50,
1124,9/2/21,DICA.14B,,MOVE,DICA.14B,FORB,15,30,,20,100,20,50,
1008,8/31/21,DICA.16,,KAGR,DICA.16,FORB,15,6,,66.6,100,10,80,
1009,8/31/21,DICA.16,,STINKGRASS,DICA.16,GRASS,5,2,,100,100,10,80,
1010,8/31/21,DICA.16,,IPOMEA INDIGO,DICA.16,FORB,40,3,,100,100,10,80,
1011,8/31/21,DICA.16,,AMCO,DICA.16,FORB,0.5,1,,0,0,10,80,
1012,8/31/21,DICA.16,,DICA,DICA.16,GRASS,8,1,,100,100,10,80,
1013,8/31/21,DICA.16,,MOVE,DICA.16,FORB,5,4,,0,100,10,80,
1063,9/2/21,DICA.1956,,DICA,DICA.1956,GRASS,2,2,,50,50,40,40,
1064,9/2/21,DICA.1956,,URAR,DICA.1956,GRASS,10,12,,0,100,40,40,
1065,9/2/21,DICA.1956,,SIDA,DICA.1956,FORB,3,4,,0,0,40,40,
1066,9/2/21,DICA.1956,,EVAZ,DICA.1956,FORB,0.5,2,,100,100,40,40,
1067,9/2/21,DICA.1956,,ERLE,DICA.1956,GRASS,5,7,,100,100,40,40,
1068,9/2/21,DICA.1956,,MOVE,DICA.1956,FORB,30,50,,20,100,40,40,
1069,9/2/21,DICA.1956,,CHHY,DICA.1956,FORB,4,2,,100,100,40,40,
1070,9/2/21,DICA.1956,,POUM,DICA.1956,FORB,6,9,,0,100,40,40,
1071,9/2/21,DICA.1956,,PAVI,DICA.1956,GRASS,2,1,,0,100,40,40,
947,8/30/21,DICA.1976,,DICA,DICA.1976,GRASS,3,1,,100,100,5,85,
948,8/30/21,DICA.1976,,KAGR,DICA.1976,FORB,12,3,,100,100,5,85,
949,8/30/21,DICA.1976,,AMPA,DICA.1976,FORB,8,4,,100,100,5,85,
950,8/30/21,DICA.1976,,CHFL,DICA.1976,FORB,5,2,,100,100,5,85,WAS EUHY
951,8/30/21,DICA.1976,,SAIB,DICA.1976,FORB,5,2,,100,0,5,85,
952,8/30/21,DICA.1976,,ERLE,DICA.1976,GRASS,15,5,,100,100,5,85,
953,8/30/21,DICA.1976,,TILA,DICA.1976,FORB,10,5,,100,100,5,85,
954,8/30/21,DICA.1976,,SIDA,DICA.1976,FORB,3,1,,100,100,5,85,
955,8/30/21,DICA.1976,,IPOMEA,DICA.1976,FORB,3,3,,100,100,5,85,DRAWING OF WEIRD LEAF
956,8/30/21,DICA.1976,,BOAR,DICA.1976,GRASS,1,2,,0,100,5,85,
1038,9/2/21,DICA.1985,,DICA,DICA.1985,GRASS,20,1,,100,100,5,95,
1039,9/2/21,DICA.1985,,PAVI,DICA.1985,GRASS,10,5,,100,100,5,95,
1040,9/2/21,DICA.1985,,CHHY,DICA.1985,FORB,1,1,,0,100,5,95,
1041,9/2/21,DICA.1985,,CAER,DICA.1985,SHRUB,3,1,,0,0,5,95,
1042,9/2/21,DICA.1985,,AMCO,DICA.1985,FORB,1,1,,0,0,5,95,
1043,9/2/21,DICA.1985,,HETEROPOGON,DICA.1985,GRASS,8,1,,100,0,5,95,
1044,9/2/21,DICA.1985,,UNK DITAXIS,DICA.1985,FORB,5,12,,0,100,5,95,
1045,9/2/21,DICA.1985,,EVAZ,DICA.1985,FORB,3,4,,100,100,5,95,
1046,9/2/21,DICA.1985,,URAR,DICA.1985,GRASS,5,4,,100,100,5,95,
1047,9/2/21,DICA.1985,,IPOMEA INDIGO,DICA.1985,FORB,3,1,,100,100,5,95,
1552,8/20/21,DICA.34,,DICA,DICA.34,GRASS,8,2,,100,100,1,80,
1553,8/20/21,DICA.34,,MOVE,DICA.34,FORB,50,50,,100,100,1,80,
1554,8/20/21,DICA.34,,SIDA,DICA.34,FORB,3,7,,0,0,1,80,
1555,8/20/21,DICA.34,,URAR?,DICA.34,GRASS,2,4,,100,100,1,80,
1556,8/20/21,DICA.34,,ERLE,DICA.34,GRASS,6,5,,100,0,1,80,
1557,8/20/21,DICA.34,,EUHYSM,DICA.34,FORB,3,4,,100,100,1,80,
1558,8/20/21,DICA.34,,POOL,DICA.34,FORB,4,1,,0,0,1,80,
1559,8/20/21,DICA.34,,GUSA,DICA.34,SHRUB,3,1,,0,0,1,80,
1560,8/20/21,DICA.5A,,DICA,DICA.5A,GRASS,3,1,,100,100,40,60,
1561,8/20/21,DICA.5A,,TILA,DICA.5A,FORB,1,1,,100,0,40,60,
1562,8/20/21,DICA.5A,,URAR,DICA.5A,GRASS,1,1,,100,100,40,60,
1563,8/20/21,DICA.5A,,ERLE,DICA.5A,GRASS,3,3,,100,0,40,60,
1564,8/20/21,DICA.5A,,AMCO,DICA.5A,FORB,10,7,,0,0,40,60,
1565,8/20/21,DICA.5A,,AMPA,DICA.5A,FORB,8,1,,100,100,40,60,
1566,8/20/21,DICA.5A,,KAGR,DICA.5A,FORB,30,8,,0,100,40,60,
1567,8/20/21,DICA.5A,,POUM,DICA.5A,FORB,1,1,,100,100,40,60,
1568,8/20/21,DICA.5A,,BOAR,DICA.5A,GRASS,1,3,,100,100,40,60,
1569,8/20/21,DICA.5A,,MOVE,DICA.5A,FORB,2,5,,100,100,40,60,
1570,8/20/21,DICA.5A,,EUHYSM,DICA.5A,FORB,1,1,,100,100,40,60,
1571,8/20/21,DICA.5A,,SIDA,DICA.5A,FORB,2,9,,0,0,40,60,
1572,8/20/21,DICA.5A,,CHFR,DICA.5A,FORB,1,3,,0,0,40,60,
905,8/30/21,DICA.6B,,DICA,DICA.6B,GRASS,15,1,,100,100,0.5,90,
906,8/30/21,DICA.6B,,ERLE,DICA.6B,GRASS,30,7,,100,100,0.5,90,
907,8/30/21,DICA.6B,,PAVI,DICA.6B,GRASS,5,2,,100,100,0.5,90,
908,8/30/21,DICA.6B,,AMPA,DICA.6B,FORB,1,2,,100,0,0.5,90,
909,8/30/21,DICA.6B,,MOVE,DICA.6B,FORB,25,50,,0,100,0.5,90,
910,8/30/21,DICA.6B,,SAIB,DICA.6B,FORB,8,1,,0,0,0.5,90,
911,8/30/21,DICA.6B,,URAR,DICA.6B,GRASS,3,1,,100,100,0.5,90,
912,8/30/21,DICA.7B,,DICA,DICA.7B,GRASS,15,2,,100,100,10,85,
913,8/30/21,DICA.7B,,AMPA,DICA.7B,FORB,15,10,,100,100,10,85,
914,8/30/21,DICA.7B,,AMCO,DICA.7B,FORB,15,5,,0,0,10,85,
915,8/30/21,DICA.7B,,STINKGRASS,DICA.7B,GRASS,2,1,,100,0,10,85,
916,8/30/21,DICA.7B,,ERLE,DICA.7B,GRASS,8,5,,100,100,10,85,
917,8/30/21,DICA.7B,,SIDA,DICA.7B,FORB,3,2,,0,0,10,85,
918,8/30/21,DICA.7B,,MOVE,DICA.7B,FORB,20,30,,0,100,10,85,
919,8/30/21,DICA.7B,,CHFR,DICA.7B,FORB,3,7,,100,0,10,85,
920,8/30/21,DICA.7B,,TILA,DICA.7B,FORB,0.5,2,,100,100,10,85,
921,8/30/21,DICA.7B,,SAIB,DICA.7B,FORB,25,6,,100,0,10,85,
1398,8/19/21,DICA.8,,DICA,DICA.8,GRASS,10,2,,100,100,5,50,
1399,8/19/21,DICA.8,,CHFR,DICA.8,FORB,8,4,,100,0,5,50,
1400,8/19/21,DICA.8,,ERLE,DICA.8,GRASS,15,15,,100,100,5,50,
1401,8/19/21,DICA.8,,BOCO,DICA.8,FORB,8,1,,100,100,5,50,
1402,8/19/21,DICA.8,,TILA,DICA.8,FORB,8,5,,100,0,5,50,
1403,8/19/21,DICA.8,,KAGR,DICA.8,FORB,8,1,,100,100,5,50,
1404,8/19/21,DICA.8,,SAIB,DICA.8,FORB,12,2,,100,0,5,50,
1405,8/19/21,DICA.8,,MOVE,DICA.8,FORB,30,55,,0,100,5,50,
1406,8/19/21,DICA.903A,,DICA,DICA.903A,GRASS,10,2,,100,100,5,70,
1407,8/19/21,DICA.903A,,MOVE,DICA.903A,FORB,60,50,,0,100,5,70,
1408,8/19/21,DICA.903A,,AMPA,DICA.903A,FORB,8,5,,100,0,5,70,
1409,8/19/21,DICA.903A,,TILA,DICA.903A,FORB,20,15,,100,0,5,70,
1410,8/19/21,DICA.903A,,URAR?,DICA.903A,GRASS,2,2,,100,100,5,70,
1411,8/19/21,DICA.903A,,ANNUAL MARTYNACEA,DICA.903A,FORB,0.5,1,,NA,NA,5,70,BROKEN OFF
1412,8/19/21,DICA.903A,,SAIB,DICA.903A,FORB,3,1,,100,0,5,70,
1491,8/19/21,DICA.915,,DICA,DICA.915,GRASS,8,1,,100,100,0.5,80,
1492,8/19/21,DICA.915,,ERLE,DICA.915,GRASS,5,2,,100,100,0.5,80,
1493,8/19/21,DICA.915,,GUSA,DICA.915,SHRUB,15,1,,0,0,0.5,80,
1494,8/19/21,DICA.915,,KAGR,DICA.915,FORB,40,4,,0,100,0.5,80,
1495,8/19/21,DICA.915,,MOVE,DICA.915,FORB,2,1,,100,0,0.5,80,
1496,8/19/21,DICA.915,,EUHY,DICA.915,FORB,25,30,,100,100,0.5,80,
1497,8/19/21,DICA.915,,BRIGHT GREEN HAIRS MARGIN,DICA.915,FORB,5,4,,0,0,0.5,80,
1498,8/19/21,DICA.915,,WITCH GRASS,DICA.915,GRASS,3,1,,100,100,0.5,80,
974,8/31/21,DICA.9A,,AMPA,DICA.9A,FORB,15,8,,100,100,5,90,
975,8/31/21,DICA.9A,,DICA,DICA.9A,GRASS,10,1,,100,100,5,90,
976,8/31/21,DICA.9A,,KAGR,DICA.9A,FORB,15,4,,100,100,5,90,
977,8/31/21,DICA.9A,,CHFR,DICA.9A,FORB,2,1,,100,100,5,90,
978,8/31/21,DICA.9A,,SAIB,DICA.9A,FORB,4,6,,100,0,5,90,
979,8/31/21,DICA.9A,,ERLE,DICA.9A,GRASS,0.5,3,,100,100,5,90,
980,8/31/21,DICA.9A,,IPOMEA INDIGO,DICA.9A,FORB,2,3,,100,100,5,90,
981,8/31/21,DICA.9A,,TILA,DICA.9A,FORB,2,3,,100,100,5,90,
982,8/31/21,DICA.9A,,SIDA,DICA.9A,FORB,2,2,,0,0,5,90,
983,8/31/21,DICA.9A,,GUSA,DICA.9A,SHRUB,8,1,,100,0,5,90,
1155,9/21/21,ERLE.10A,,ERLE,ERLE.10A,GRASS,65,9,,0,100,5,90,
1156,9/21/21,ERLE.10A,,KAGR,ERLE.10A,FORB,40,5,,0,100,5,90,
1157,9/21/21,ERLE.10A,,EUPHORBIA SP,ERLE.10A,FORB,15,10,,20,100,5,90,
1158,9/21/21,ERLE.10A,,SIDA,ERLE.10A,FORB,2,2,,0,100,5,90,
1159,9/21/21,ERLE.10A,,MOVE,ERLE.10A,FORB,1,3,,0,100,5,90,
1160,9/21/21,ERLE.10A,,TILA,ERLE.10A,FORB,1,1,,0,100,5,90,
1161,9/21/21,ERLE.11A,,ERLE,ERLE.11A,GRASS,30,7,,0,100,5,90,
1162,9/21/21,ERLE.11A,,KAGR,ERLE.11A,FORB,15,3,,0,100,5,90,
1163,9/21/21,ERLE.11A,,MOVE,ERLE.11A,FORB,20,25,,0,100,5,90,
1164,9/21/21,ERLE.11A,,TILA,ERLE.11A,FORB,2,2,,0,100,5,90,
1165,9/21/21,ERLE.11A,,AMCO,ERLE.11A,FORB,8,3,,100,100,5,90,
203,9/22/21,ERLE.12B,,CHHY,ERLE.12B,FORB,2,2,,0,100,80,10,
204,9/22/21,ERLE.12B,,AMCO,ERLE.12B,FORB,10,7,,0,0,80,10,
205,9/22/21,ERLE.12B,,MATA,ERLE.12B,FORB,2,2,,0,100,80,10,
206,9/22/21,ERLE.12B,,BORO,ERLE.12B,GRASS,5,3,,0,100,80,10,
207,9/22/21,ERLE.12B,,BOAR,ERLE.12B,GRASS,3,1,,0,100,80,10,
208,9/22/21,ERLE.12B,,ERLE,ERLE.12B,GRASS,8,4,,0,100,80,10,
209,9/22/21,ERLE.12B,,FAME,ERLE.12B,FORB,2,1,,0,100,80,10,
210,9/22/21,ERLE.12B,,ERAB,ERLE.12B,FORB,2,1,,0,100,80,10,
211,9/22/21,ERLE.12B,,KAGR,ERLE.12B,FORB,2,1,,0,100,80,10,
212,9/22/21,ERLE.12B,,XAGR,ERLE.12B,FORB,2,1,,0,100,80,10,
213,9/22/21,ERLE.12B,,UNK LOTUS,ERLE.12B,FORB,1,1,,0,100,80,10,
214,9/22/21,ERLE.12B,,UNK GRASS,ERLE.12B,GRASS,1,1,,0,100,80,10,
215,9/22/21,ERLE.12B,,SIDA,ERLE.12B,FORB,1,2,,0,100,80,10,
216,9/22/21,ERLE.12B,,SIDA #2,ERLE.12B,FORB,1,1,,0,100,80,10,
751,9/23/21,ERLE.14A,,ERLE,ERLE.14A,GRASS,5,4,,0,100,5,80,
752,9/23/21,ERLE.14A,,URAR,ERLE.14A,GRASS,6,3,,0,100,5,80,
753,9/23/21,ERLE.14A,,SIDA,ERLE.14A,FORB,5,3,,0,100,5,80,
754,9/23/21,ERLE.14A,,CHFR,ERLE.14A,FORB,2,1,,0,100,5,80,
755,9/23/21,ERLE.14A,,FAME,ERLE.14A,FORB,2,2,,0,100,5,80,
756,9/23/21,ERLE.14A,,CAER,ERLE.14A,SHRUB,45,3,,0,0,5,80,
757,9/23/21,ERLE.14A,,MOVE,ERLE.14A,FORB,3,10,,0,100,5,80,
758,9/23/21,ERLE.14A,,CHHY,ERLE.14A,FORB,2,1,,0,100,5,80,
759,9/23/21,ERLE.14A,,BUFFEL LIKE,ERLE.14A,GRASS,1,1,,0,100,5,80,
760,9/23/21,ERLE.14A,,CHOLLA,ERLE.14A,CACTUS,2,1,,0,0,5,80,
732,9/23/21,ERLE.15A,,ERLE,ERLE.15A,GRASS,4,3,,0,100,45,50,
733,9/23/21,ERLE.15A,,MOVE,ERLE.15A,FORB,3,10,,0,100,45,50,
734,9/23/21,ERLE.15A,,CAER,ERLE.15A,SHRUB,13,3,,0,0,45,50,
735,9/23/21,ERLE.15A,,SIDA,ERLE.15A,FORB,6,3,,0,100,45,50,
736,9/23/21,ERLE.15A,,IPOMEA INDIGO,ERLE.15A,FORB,8,2,,0,100,45,50,
737,9/23/21,ERLE.15A,,BUFFEL LIKE,ERLE.15A,GRASS,2,1,,0,100,45,50,
738,9/23/21,ERLE.15A,,ARDE,ERLE.15A,GRASS,2,1,,0,100,45,50,
739,9/23/21,ERLE.15A,,BOER,ERLE.15A,GRASS,2,2,,0,100,45,50,
893,9/18/21,ERLE.1963A,,ERLE,ERLE.1963A,GRASS,2,3,,0,100,60,30,NEAR TAG 1963
894,9/18/21,ERLE.1963A,,MATA,ERLE.1963A,FORB,1,1,,0,100,60,30,
895,9/18/21,ERLE.1963A,,SIDA,ERLE.1963A,FORB,3,6,,0,100,60,30,
896,9/18/21,ERLE.1963A,,PAVI,ERLE.1963A,GRASS,1,1,,0,100,60,30,
897,9/18/21,ERLE.1963A,,BOAR,ERLE.1963A,GRASS,20,20,,0,100,60,30,
898,9/18/21,ERLE.1963A,,IPOMEA INDIGO,ERLE.1963A,FORB,2,1,,0,100,60,30,
1305,9/15/21,ERLE.1A,,ERLE,ERLE.1A,GRASS,40,7,,0,100,30,60,
1306,9/15/21,ERLE.1A,,MOVE,ERLE.1A,FORB,45,25,,0,100,30,60,
1307,9/15/21,ERLE.1A,,STINKGRASS,ERLE.1A,GRASS,2,1,,0,100,30,60,
1308,9/15/21,ERLE.1A,,AMCO,ERLE.1A,FORB,4,3,,100,100,30,60,
1309,9/15/21,ERLE.1A,,SIDA,ERLE.1A,FORB,2,3,,0,100,30,60,
1310,9/15/21,ERLE.1A,,URAR,ERLE.1A,GRASS,3,2,,0,100,30,60,
1244,9/17/21,ERLE.2000,,ERLE,ERLE.2000,GRASS,10,6,,0,100,40,50,
1245,9/17/21,ERLE.2000,,CHHY,ERLE.2000,FORB,2,1,,0,100,40,50,
1246,9/17/21,ERLE.2000,,URAR,ERLE.2000,GRASS,3,1,,0,100,40,50,
1247,9/17/21,ERLE.2000,,KAGR,ERLE.2000,FORB,1,1,,0,100,40,50,
1248,9/17/21,ERLE.2000,,GUSA,ERLE.2000,SHRUB,10,1,,100,0,40,50,
1249,9/17/21,ERLE.2000,,TILA,ERLE.2000,FORB,3,1,,0,100,40,50,
1250,9/17/21,ERLE.2000,,SAWBLADE,ERLE.2000,FORB,5,3,,0,100,40,50,
1251,9/17/21,ERLE.2000,,IPOMEA INDIGO,ERLE.2000,FORB,3,2,,0,100,40,50,
1252,9/17/21,ERLE.2000,,SIDA,ERLE.2000,FORB,1,2,,0,100,40,50,
1253,9/17/21,ERLE.2000,,MOVE,ERLE.2000,FORB,4,10,,0,100,40,50,
1254,9/17/21,ERLE.3B,,ERLE,ERLE.3B,GRASS,5,4,,0,100,15,80,
1255,9/17/21,ERLE.3B,,BOAR,ERLE.3B,GRASS,20,8,,0,100,15,80,
1256,9/17/21,ERLE.3B,,SAIB,ERLE.3B,FORB,20,5,,100,100,15,80,
1257,9/17/21,ERLE.3B,,IPOMEA INDIGO,ERLE.3B,FORB,3,2,,0,100,15,80,
1258,9/17/21,ERLE.3B,,TILA,ERLE.3B,FORB,4,2,,0,100,15,80,
1259,9/17/21,ERLE.3B,,CHFR,ERLE.3B,FORB,1,1,,0,100,15,80,
1260,9/17/21,ERLE.3B,,AMPA,ERLE.3B,FORB,2,2,,0,100,15,80,
224,9/22/21,ERLE.44,,ERLE,ERLE.44,GRASS,15,8,,0,100,30,66,
225,9/22/21,ERLE.44,,AMCO,ERLE.44,FORB,5,6,,100,100,30,66,
226,9/22/21,ERLE.44,,PAVI,ERLE.44,GRASS,2,1,,0,100,30,66,
227,9/22/21,ERLE.44,,CHFR,ERLE.44,FORB,6,1,,0,100,30,66,
228,9/22/21,ERLE.44,,KAGR,ERLE.44,FORB,2,1,,0,100,30,66,
229,9/22/21,ERLE.44,,UNK,ERLE.44,UNK,1,1,,0,100,30,66,
230,9/22/21,ERLE.44,,MATA,ERLE.44,FORB,2,1,,0,100,30,66,
231,9/22/21,ERLE.44,,GUSA,ERLE.44,SHRUB,2,1,,100,0,30,66,
232,9/22/21,ERLE.44,,SIDA,ERLE.44,FORB,1,2,,0,100,30,66,
233,9/22/21,ERLE.44,,MOVE,ERLE.44,FORB,5,10,,0,100,30,66,
234,9/22/21,ERLE.44,,AMPA,ERLE.44,FORB,15,6,,0,100,30,66,
839,9/18/21,ERLE.4A,,ERLE,ERLE.4A,GRASS,13,4,,0,100,30,50,
840,9/18/21,ERLE.4A,,GUSA,ERLE.4A,SHRUB,15,2,,100,0,30,50,
841,9/18/21,ERLE.4A,,AMCO,ERLE.4A,FORB,3,2,,66.6,0,30,50,
842,9/18/21,ERLE.4A,,TILA,ERLE.4A,FORB,15,3,,0,100,30,50,
843,9/18/21,ERLE.4A,,BOAR,ERLE.4A,GRASS,6,3,,0,100,30,50,
844,9/18/21,ERLE.4A,,SAIB,ERLE.4A,FORB,3,2,,100,100,30,50,
845,9/18/21,ERLE.4A,,DICA,ERLE.4A,GRASS,1,1,,0,100,30,50,
846,9/18/21,ERLE.4A,,IPOMEA INDIGO,ERLE.4A,FORB,2,2,,0,100,30,50,
847,9/18/21,ERLE.4A,,SAWBLADE,ERLE.4A,FORB,2,3,,0,100,30,50,
848,9/18/21,ERLE.4A,,SIDA,ERLE.4A,FORB,1,1,,0,100,30,50,
849,9/18/21,ERLE.5A,,DICA,ERLE.5A,GRASS,13,2,,0,100,10,85,
850,9/18/21,ERLE.5A,,ERLE,ERLE.5A,GRASS,8,3,,0,100,10,85,
851,9/18/21,ERLE.5A,,CLCO SMELLY,ERLE.5A,FORB,3,2,,50,100,10,85,
852,9/18/21,ERLE.5A,,GUSA,ERLE.5A,SHRUB,20,1,,100,0,10,85,
853,9/18/21,ERLE.5A,,IPOMEA INDIGO,ERLE.5A,FORB,20,3,,0,100,10,85,
854,9/18/21,ERLE.5A,,AMCO,ERLE.5A,FORB,3,3,,66.6,0,10,85,
298,9/19/21,ERLE.64,,ERLE,ERLE.64,GRASS,5,6,,0,100,30,60,
299,9/19/21,ERLE.64,,POUM,ERLE.64,FORB,2,1,,0,100,30,60,
300,9/19/21,ERLE.64,,SIDA,ERLE.64,FORB,5,3,,0,100,30,60,
301,9/19/21,ERLE.64,,BOER,ERLE.64,GRASS,5,3,,0,100,30,60,
302,9/19/21,ERLE.64,,CAER,ERLE.64,SHRUB,25,2,,0,100,30,60,
303,9/19/21,ERLE.64,,URAR,ERLE.64,GRASS,8,3,,0,100,30,60,
304,9/19/21,ERLE.64,,MOVE,ERLE.64,FORB,30,35,,0,100,30,60,
305,9/19/21,ERLE.64,,PO ?,ERLE.64,FORB,2,1,,0,100,30,60,
